#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      468.8   784.1    86.8   154.2   172.6   289.6   351.2   393.2   428.6   478.9   559.6   770.2  4307.3  6356.2  8436.9  29977.9    30061  1778888935183  1778888950286
read      266.2   124.3    86.8   146.2   160.7   248.1   292.8   318.5   338.0   361.1   390.6   435.7   546.4  1077.1  4159.9  30069.0    30062  1778888951802  1778888966903
read      250.1   111.1    86.8   145.1   158.4   232.2   272.5   296.5   314.7   335.9   362.9   402.4   496.3   828.7  3907.0  30062.3    30063  1778888968418  1778888983525
read      267.6   116.8    86.8   146.8   161.9   249.5   294.8   320.9   340.6   363.9   393.5   438.4   547.9   974.0  3471.2  30040.6    30064  1778888985039  1778889000150
read      278.5   225.3    86.8   148.8   164.1   251.2   297.8   326.2   347.0   372.9   406.0   460.7   608.8  2990.3  8898.8  30098.7    30065  1778889001667  1778889016779
read      282.8   153.0    86.8   152.2   168.7   263.1   310.2   337.6   357.9   381.7   413.0   463.1   589.7  1263.2  5840.9  30047.9    30066  1778889018299  1778889033411
read      272.9   116.8    80.4   147.3   162.9   255.7   302.6   329.3   348.6   372.0   401.8   450.7   560.9   788.7  3989.3  29939.9    30067  1778889034927  1778889050044
read      277.8   220.5    86.8   150.8   167.1   258.3   302.8   328.5   347.0   370.5   400.3   449.5   568.3  1336.7  8435.9  30059.0    30068  1778889051566  1778889066690
read      276.0   124.7    80.4   150.0   166.6   258.6   303.9   330.0   349.0   372.4   402.2   451.8   567.7  1065.7  4396.7  30041.7    30069  1778889068213  1778889083354
read      278.8   270.3    93.8   149.3   163.6   251.6   296.1   321.0   339.8   362.4   392.3   442.0   620.6  4643.0  9734.1  30053.7    30070  1778889084872  1778889100013
read      285.4   234.0    86.8   150.2   165.7   261.2   309.1   336.2   356.3   380.0   411.2   463.3   610.3  3490.5  9253.1  30067.9    30071  1778889101535  1778889116651
read      284.6   204.2    86.8   152.4   168.6   262.2   308.7   335.2   354.8   377.8   408.2   460.3   604.9  2364.1  8328.0  30066.1    30072  1778889118174  1778889133331
read      288.0   152.7    86.8   152.5   168.2   264.0   313.0   341.5   363.0   389.1   425.2   489.1   677.7  1495.6  5129.0  30001.7    30073  1778889134864  1778889149996
read      293.0   142.2    86.8   158.7   175.4   274.8   320.8   347.0   367.2   391.4   424.1   477.5   616.4  1401.5  4904.0  30045.3    30074  1778889151518  1778889166629
read      312.8   264.7    86.8   156.0   174.6   278.0   329.6   359.7   382.3   410.8   453.4   535.4   865.8  3892.6  9023.9  30017.5    30075  1778889168150  1778889183315
read      339.4   333.0    86.8   158.2   176.2   286.4   345.6   382.7   411.7   451.7   512.7   636.9  1123.1  4947.3 10766.5  30156.9    30076  1778889184843  1778889199970
read      292.4   155.4    86.8   151.7   168.6   267.2   316.4   344.7   366.4   392.9   430.1   500.9   717.1  1852.2  4769.8  30084.9    30077  1778889201501  1778889216721
read      289.6   178.1    86.8   154.2   171.7   266.9   313.2   339.9   359.9   383.4   414.6   466.9   614.4  2555.4  5226.5  30099.9    30078  1778889218240  1778889233351
read      283.8   147.3    86.8   152.8   168.9   264.9   312.1   338.6   358.4   382.0   413.4   465.6   596.2  1234.4  5807.7  30066.7    30079  1778889234870  1778889249982
read      321.3   212.2    93.8   161.5   178.8   283.1   336.5   368.3   393.7   426.6   475.5   580.4   989.2  2616.7  6319.6  30092.3    30080  1778889251505  1778889266630
read      321.0   266.1    86.8   155.3   172.1   274.7   326.7   358.3   382.9   415.6   465.3   581.4  1267.0  3510.2  7661.8  30083.8    30081  1778889268160  1778889283285
read      311.5   225.5    93.8   158.3   175.3   278.3   330.3   360.9   384.1   413.1   456.0   539.8   873.7  2577.7  6975.4  30069.5    30082  1778889284810  1778889299939
read      317.1   253.6    93.8   161.2   178.3   283.3   335.8   366.8   390.6   420.6   463.3   544.5   823.7  3919.9  8584.1  30043.8    30083  1778889301462  1778889316581
read      307.1   154.3    86.8   158.7   176.8   281.4   333.5   364.1   387.4   416.7   458.6   534.1   729.1  1707.8  4674.6  30079.8    30084  1778889318103  1778889333239
read      289.6   130.1    93.8   161.0   177.4   270.7   316.1   342.4   362.4   386.3   418.3   469.5   608.7  1239.3  4362.9  30077.4    30085  1778889334758  1778889349866
read      292.6   180.7    86.8   154.8   172.6   271.6   319.4   346.6   367.6   392.6   425.6   480.3   628.9  1541.2  8043.9  30070.9    30086  1778889351383  1778889366521
read      280.7   137.8    93.8   160.4   175.2   262.8   306.4   331.2   349.0   371.0   399.7   447.2   575.0  1257.1  5184.6  30125.1    30087  1778889368047  1778889383162
read      281.7   111.7    93.8   158.5   174.3   266.3   311.1   336.5   355.2   377.0   405.7   453.5   557.5   831.7  3429.0  30100.5    30088  1778889384681  1778889399788
read      287.0   125.9    86.8   155.6   173.1   270.4   317.0   343.6   363.6   387.2   417.8   466.3   582.2   926.6  4306.5  30121.4    30089  1778889401305  1778889416413
read      300.8   130.1    86.8   159.8   177.8   281.1   332.1   361.9   384.0   410.0   444.8   500.5   628.8  1080.7  4186.2  30049.2    30090  1778889417932  1778889433037
read      297.2   160.6    80.4   151.6   169.8   272.6   324.3   354.9   377.6   405.3   444.6   509.7   690.6  1574.0  5916.5  30028.1    30091  1778889434556  1778889449668
read      280.3   118.4    86.8   153.3   169.5   264.3   310.0   336.0   355.2   377.8   407.9   456.4   568.1   973.0  4141.9  30075.4    30092  1778889451190  1778889466299
read      281.8   130.2    86.8   154.6   171.8   264.6   309.8   335.7   354.8   377.5   407.8   457.6   580.2  1028.9  4625.2  30076.0    30093  1778889467818  1778889482928
read      273.6   118.2    86.8   151.3   167.5   258.0   301.7   326.2   344.2   366.7   395.4   439.5   551.9   935.8  3930.8  30180.1    30094  1778889484444  1778889499558
read      277.4   117.3    93.8   155.9   172.0   260.9   304.5   329.5   347.5   370.3   399.8   447.2   563.3  1004.9  4089.5  30081.1    30095  1778889501079  1778889516187
read      272.0   115.5    86.8   151.4   166.9   256.4   300.3   324.8   343.1   365.6   394.4   437.7   543.9   825.0  3980.1  30083.1    30096  1778889517704  1778889532814
read      283.2   126.6    86.8   158.9   174.8   266.9   310.9   336.1   354.8   377.1   406.6   455.8   574.7   973.2  4261.6  30110.4    30097  1778889534331  1778889549454
read      285.0   126.6    86.8   156.3   173.4   267.1   313.3   339.6   359.5   383.2   414.2   464.1   590.4  1028.3  4351.0  30182.7    30098  1778889550973  1778889566078
read      269.0   113.4    86.8   148.6   163.3   253.2   297.3   322.0   340.6   363.1   392.3   436.3   545.8   805.2  3650.6  30084.2    30099  1778889567597  1778889582703
read      273.5   121.6    86.8   150.0   165.7   256.2   300.8   326.4   345.1   368.8   399.5   449.2   565.6   919.8  4060.7  30144.1    30100  1778889584218  1778889599328
read      384.7   606.3    86.8   155.9   175.4   294.5   366.1   414.2   454.4   508.5   596.5   778.4  1655.7  7809.8 23891.9  30064.8    30101  1778889600845  1778889616054
read      327.2   341.2    86.8   150.9   166.8   268.5   327.0   365.4   396.3   437.1   504.0   644.5  1159.8  4994.5 11165.6  30151.5    30102  1778889617587  1778889632832
read      295.2   168.1    86.8   152.0   168.5   265.9   316.0   345.9   369.9   399.4   441.7   522.7   765.4  1715.1  5687.5  29993.4    30103  1778889634353  1778889649465
read      287.3   150.8    86.8   149.8   165.3   259.8   309.2   338.6   361.4   389.8   429.3   503.3   737.2  1568.4  4439.1  30191.4    30104  1778889650982  1778889666084
read      294.8   169.2    86.8   151.2   166.4   259.6   311.8   343.2   368.2   399.6   445.0   537.4   850.7  1964.0  4772.7  30087.9    30105  1778889667602  1778889682705
read      276.6   123.7    86.8   150.7   166.3   258.0   304.3   330.7   350.2   373.8   404.6   457.7   585.7  1015.3  4182.1  30156.1    30106  1778889684223  1778889699341
read      281.1   137.8    86.8   152.8   168.9   258.7   304.5   331.2   350.9   374.9   408.7   467.0   660.5  1535.2  4343.0  30113.5    30107  1778889700860  1778889715966
read      275.8   121.6    86.8   151.2   166.9   259.3   304.8   330.3   348.5   371.4   401.2   449.9   563.7   866.8  4427.2  30101.1    30108  1778889717482  1778889732590
read      284.7   138.5    86.8   152.7   168.4   260.5   308.0   335.7   356.9   383.3   419.6   483.0   690.9  1550.9  3823.7  30146.1    30109  1778889734105  1778889749209
read      273.7   117.2    86.8   150.3   165.8   257.7   302.6   327.9   346.2   369.5   399.1   447.2   554.9   828.7  3880.8  30040.8    30110  1778889750725  1778889765830
read      275.4   123.3    86.8   149.3   164.5   258.8   305.1   331.1   350.1   373.3   403.5   452.8   563.3   882.6  4372.6  30043.3    30111  1778889767348  1778889782452
read      282.4   122.6    86.8   153.1   170.5   264.5   309.9   336.3   356.2   380.3   412.1   464.3   592.6  1024.5  3937.2  30152.4    30112  1778889783969  1778889799082
read      274.2   121.9    86.8   150.4   166.0   254.8   299.1   324.8   343.8   367.5   398.8   451.9   603.5  1304.8  3311.2  30074.4    30113  1778889800600  1778889815706
read      284.0   124.2    80.4   154.2   170.2   264.0   310.8   337.6   357.9   382.4   415.7   470.1   635.1  1250.0  3538.8  30092.8    30114  1778889817221  1778889832329
read      313.7   307.9    93.8   153.0   167.1   256.8   306.9   337.6   362.0   393.7   442.2   570.1  1419.1  4137.6  6424.1  30103.1    30115  1778889833846  1778889848956
read      335.0   393.0    93.8   149.7   162.7   249.4   301.7   334.9   362.2   400.3   469.9   735.8  2449.5  5034.9  6438.7  30091.6    30116  1778889850474  1778889865580
read      335.2   378.9    86.8   151.0   164.6   252.3   304.6   338.0   365.6   402.9   473.9   744.8  2353.1  4936.0  6446.7  30156.6    30117  1778889867095  1778889882208
read      379.6   448.2    93.8   152.7   168.4   273.5   336.0   379.2   417.6   473.6   582.7   874.0  2628.9  6038.2  7172.1  30118.5    30118  1778889883725  1778889898830
read      360.5   419.7    93.8   149.4   162.4   254.9   315.1   357.2   394.5   454.6   579.8   897.7  2472.5  5020.5  6968.2  30075.9    30119  1778889900346  1778889915454
read      456.7   546.1    93.8   151.0   167.1   289.1   382.9   466.1   549.1   674.0   865.3  1318.8  3026.8  6062.4  8041.6  30170.1    30120  1778889916976  1778889932083
read      359.6   414.1    93.8   148.7   161.7   252.8   315.6   360.7   400.9   466.6   596.5   902.3  2414.1  5087.7  6946.1  30114.7    30121  1778889933602  1778889948707
read      359.9   414.9    86.8   149.4   163.4   259.2   319.7   361.6   397.3   452.0   565.6   867.3  2465.5  5086.4  7133.6  30096.8    30122  1778889950226  1778889965336
read      337.6   406.6    93.8   148.8   161.9   248.7   302.3   337.0   365.5   404.5   478.4   739.0  2465.2  5642.7  7064.5  30093.6    30123  1778889966855  1778889981966
read      370.4   448.2    86.8   151.5   166.5   271.1   330.5   369.3   402.1   450.7   538.8   813.4  2657.1  6055.6  7478.4  30116.6    30124  1778889983482  1778889998592
read      354.0   449.9    93.8   151.7   166.4   263.1   319.3   355.7   385.5   427.2   498.7   700.0  2748.1  5985.2  7523.9  30192.6    30125  1778890000108  1778890015228
read      328.4   304.9    93.8   155.8   171.3   270.2   323.9   357.8   384.6   420.0   473.6   622.9  1364.6  4025.9  6453.9  30161.7    30126  1778890016748  1778890031852
read      360.6   372.3    93.8   155.4   171.2   276.3   336.0   375.5   410.5   462.4   561.4   808.2  1892.7  4661.6  6655.6  30079.4    30127  1778890033368  1778890048473
read      358.2   366.1    86.8   155.3   171.1   275.0   335.0   374.4   410.0   461.5   556.4   791.7  1886.0  4407.3  6452.6  30146.1    30128  1778890049991  1778890065101
read      309.3   271.8    86.8   155.1   171.1   264.3   313.7   343.2   366.5   395.9   437.9   532.4  1106.8  3801.2  6406.6  30123.4    30129  1778890066623  1778890081740
read      276.8   122.4    86.8   154.6   170.7   260.2   304.3   329.1   346.7   369.7   399.4   447.1   564.1   975.0  4617.1  30085.3    30130  1778890083256  1778890098364
read      284.7   133.9    86.8   157.0   173.2   269.1   315.6   341.3   360.6   383.2   412.3   459.0   567.5   907.5  3741.6  30146.4    30131  1778890099881  1778890114997
read      272.4   119.4    86.8   157.1   171.7   255.8   297.8   321.8   340.1   362.1   390.8   435.0   546.9   907.9  3976.7  30135.8    30132  1778890116513  1778890131619
read      275.9   128.1    86.8   154.8   171.7   257.4   300.0   324.7   343.6   367.4   398.4   449.7   578.3  1076.6  4341.7  30162.7    30133  1778890133133  1778890148238
read      285.4   142.2    86.8   152.3   168.6   263.6   311.2   338.4   359.2   384.5   419.4   478.0   655.4  1432.2  4220.2  30175.2    30134  1778890149753  1778890164859
read      273.3   117.6    86.8   151.1   165.7   256.6   302.5   328.0   346.1   369.5   399.3   446.3   550.5   892.7  3472.4  30043.9    30135  1778890166376  1778890181483
read      270.4   115.1    86.8   151.3   166.0   252.7   297.8   322.8   341.6   364.5   394.1   439.0   547.1   885.1  3765.7  30102.2    30136  1778890182998  1778890198103
read      267.0   115.7    86.8   151.4   166.1   250.8   293.5   317.2   335.1   356.5   384.9   429.4   533.8   821.5  4299.4  30139.0    30137  1778890199618  1778890214723
read      280.6   122.8    86.8   151.5   167.6   263.2   310.2   336.5   356.0   379.4   410.8   461.8   583.4  1093.7  3736.6  30131.8    30138  1778890216241  1778890231346
read      276.0   115.2    86.8   153.1   169.3   259.8   304.8   330.1   348.1   370.9   400.2   447.2   553.5   834.2  3670.8  30175.7    30139  1778890232863  1778890247970
read      272.3   112.5    86.8   155.2   170.3   256.7   299.2   323.2   341.4   363.3   391.5   435.1   539.5   828.1  3652.9  30127.9    30140  1778890249485  1778890264599
read      278.7   120.0    86.8   153.1   169.0   261.2   307.4   333.3   352.1   374.7   405.1   456.4   578.4  1049.1  4032.9  30189.5    30141  1778890266114  1778890281219
read      283.2   126.5    80.4   153.7   169.4   263.6   311.6   338.4   358.5   382.6   415.3   468.6   617.9  1200.5  4060.9  30118.4    30142  1778890282735  1778890297842
read      273.6   124.9    86.8   151.2   166.0   254.7   300.4   326.0   344.6   368.2   399.3   450.1   582.4  1092.4  4252.7  30143.6    30143  1778890299360  1778890314464
read      270.0   114.8    86.8   154.8   170.1   253.7   296.2   320.1   338.2   359.5   387.3   431.2   538.7   869.1  3803.4  30224.3    30144  1778890315981  1778890331089
read      276.2   122.8    86.8   151.3   167.1   257.5   303.2   328.9   347.3   371.0   401.5   453.3   593.4  1234.8  3312.0  30147.7    30145  1778890332605  1778890347711
read      270.7   109.2    86.8   151.7   167.1   255.7   299.0   323.2   341.2   363.0   391.5   434.5   537.5   748.8  3737.8  30101.5    30146  1778890349226  1778890364328
read      269.7   109.0    86.8   153.3   168.1   253.5   296.9   321.1   339.7   361.6   389.8   433.1   535.4   796.0  3599.2  30188.2    30147  1778890365844  1778890380945
read      274.5   115.1    86.8   152.6   168.4   259.1   304.1   328.8   346.1   368.3   396.8   441.1   544.2   844.4  3959.5  30153.0    30148  1778890382460  1778890397581
read      275.5   120.1    86.8   154.2   169.6   259.4   304.1   329.0   346.7   369.6   398.3   443.2   548.9   888.5  3996.2  30167.3    30149  1778890399100  1778890414211
read      280.8   117.2    86.8   155.9   172.6   264.2   309.5   334.8   353.4   375.4   405.0   455.3   571.7   920.0  4066.9  30146.3    30150  1778890415728  1778890430840
read      265.0   111.5    86.8   151.8   166.8   249.1   291.1   314.4   331.8   352.2   379.2   423.3   524.8   826.9  3991.4  30126.0    30151  1778890432355  1778890447463
read      277.9   115.9    86.8   151.5   167.0   260.6   307.3   333.5   352.6   375.8   407.1   458.3   582.5   893.9  3383.5  30098.7    30152  1778890448980  1778890464086
read      267.2   125.5    86.8   146.3   161.1   246.1   292.2   317.9   337.6   361.2   392.8   445.4   596.9  1165.2  4215.3  30098.5    30153  1778890465604  1778890480711
read      272.4   110.8    86.8   151.0   166.1   254.3   300.4   326.1   344.7   367.9   398.0   447.2   569.1   938.5  2912.6  30168.9    30154  1778890482228  1778890497332
read      274.4   125.6    86.8   151.7   167.2   256.3   301.5   327.0   345.6   369.3   399.6   449.7   573.0   963.0  4543.2  30178.8    30155  1778890498848  1778890513955
read      284.7   160.2    86.8   150.7   166.2   254.4   302.4   330.7   352.1   379.4   419.3   495.2   787.8  1963.8  4568.2  30151.5    30156  1778890515472  1778890530587
read      278.8   118.0    86.8   153.8   169.0   260.8   308.0   334.5   354.0   377.1   407.7   457.5   577.7   931.4  3486.5  30142.5    30157  1778890532104  1778890547213
read      275.7   116.6    86.8   150.1   164.9   259.7   306.8   332.7   351.6   374.5   404.5   453.0   556.8   788.9  3712.4  30157.7    30158  1778890548727  1778890563832
read      274.3   114.1    86.8   153.5   169.8   257.6   302.1   327.1   345.2   367.9   396.8   442.3   549.3   835.1  3709.6  30198.5    30159  1778890565347  1778890580454
read      257.7   100.7    86.8   149.9   163.6   242.3   284.6   307.7   323.9   343.7   369.4   408.7   497.7   686.3  3226.4  30176.0    30160  1778890581969  1778890597074
read      269.4   105.5    86.8   150.2   165.3   253.5   298.3   323.2   341.7   364.0   392.7   436.0   540.0   734.7  3203.5  30132.9    30161  1778890598589  1778890613695
read      274.7   116.9    86.8   154.1   169.7   259.8   304.2   328.3   345.4   367.0   394.7   436.6   542.5   948.7  4270.5  30188.1    30162  1778890615212  1778890630319
read      271.9   115.6    86.8   151.8   166.8   253.4   298.7   324.2   343.2   366.7   396.9   446.3   566.6   904.7  3593.9  30203.1    30163  1778890631834  1778890646936
read      275.0   114.7    86.8   151.4   167.4   257.9   303.3   329.0   347.4   370.8   400.6   450.0   566.1   881.8  3748.9  30190.3    30164  1778890648450  1778890663560
